Label	Tweet
HS	"RT @yudijannis: #IklanAhokJahat bagaimana klo kita ganyang beneran hok?itu sih maunya elo ya hok,adu domba pribumi dengan tionghoa!!jangan"
HS	masalahnya djarot tidak bisa memikirkan rakyat kecil pribumi bisanya hanya membabu kpd cina2 betul2 songong jongkok.
HS	"otak wc otak babi yg menerima ahok kafir & kamu, ahok kafir bkn sekedar menghina sdh anggap islam itu sampah"
HS	"DALAM PUTARAN DUA NANTI JIKA SAMPAI AHOK KAFIR CURANG UMAT ISLAM SUDAH KOMITMEN JAKARTA AKAN DIJADIKAN LAUTAN API, SUDAH TIDAK MIKIR HUKUM"
HS	#IKLANAHOKJAHAT AHOK MENCIPTAKAN BARA API ANTARA RAKYAT PRIBUMI DENGAN TIONGHOA YG DIBALUT DENGAN PHOBIA.... AHOK KAFIR RASIS...
HS	jangan heran pemerintahan jokowi sekarang ini budaknya kulinya cina2 ahok kafir dan 9 naga...
HS	Ya itu namanya cawgub goblok gak ngerti peraturan debat....kelihatan bego dan liciknya itu sandiaga uno.
HS	BODOH jika para pendukung ahok yg Muslim tidak tersinggung sama sekali ! Tapi bisa aja sih Qur'an d hina saja mrka diam #IklanAhokJahat
HS	Gubraaaaak!!!! Malu liatnya... Untung semalem debat ga kaya MATA NAJWA.. Coba kalo formatnya sama pasti Ringsek dah pasangan ASU...
HS	YG JELAS OTAK AHOK-DJAROT SUDAH SANGAT TUMPUL SANGAT LOYO DAN STRESS..... SUDAH JEBOL HARUS DICOPOT DAN DIGANTI.....
HS	"AHOK KAFIR BUKAN HANYA MALING TAPI JUGA GARONG, LAHAN LAUT MILIK NELAYAN DIRAMPOK & DIRAMPAS UNTUK REKLAMASI YG MENGUNTUNGKAN CINA2 KAFIR.."
HS	Sumpah bego bgt sih kesel gue. Kenapa ada org yg vote makhluk kayak Sandiaga Uno coba. Oh agama
HS	"responden2 yangg goblok2 belum faham & juga wartawan beritasatu juga goblok, nanti klo anies-sandy sudah memimpin sangat mudah"
HS	"FPI RENOVASI MASJID ITU SANGAT TEPAT, AHOK KAFIR KRISTEN NGAPAIN NGURUSI MASJID2 APA HUBUNGANNYA....."
HS	MENGAPA ahoker KRISTEN & MUNAFIK tidak berhenti mengolok2 GEREJA stiap hari? Apakah mereka memang dibriefing ahok untuk menghina si BUMI DATAR?
HS	uma surveynya si Botak yg menangkan Ahok. Karena apa? Karena dia Cina Kristen. Bukti kalo si Botak dukung sesama Cina Kristen
HS	"AHOK PEMECAH BELAH UMMAT, AJARAN KRISTEN KONYOL, demi meraup suara muslim, JELAS AHOK INI RASIS, PKI TULEN"
HS	Woy @aagym lu udah nonton yang ini? Fitnah? Pale lu peyang gym. https://t.co/U3QhuJpwg
HS	"Ahok :memilih pemimpin Berdasarkan agama melanggar konstitusi. Sebaiknya BABI INI DI BUNGKUS aja, CONGORNYAPECAH BELAH UMAT BERAGAMA."
HS	"Saya pribumi, Kristen dan mendukung Ahok. Tapi saya paling anti dengan manusia2 bodoh dan goblok seperti Steven Hadisurya Sulistyo."
HS	"Maksudnya terbukti KORUPSI dan PENISTAAN agama nya ya om, Bangsat lo, TAIK LO, maaf gw pake Bahasa Babi Ahok."
HS	"Ehh TAIK, Bangsat lo, Omongan elo kayak IwAn bopeng, yg MO potong leher TNI, Bangsat lo IwAn bopeng, baek2in TNI. TAIK LO,"
HS	"Ehh anak anjing Ahok, Kelan itu blon siuman, mending emut2 bool basuki lagi aja sana, kasih tau sama Babi yg lain, bool basuki wangi gitu"
HS	CWE CAKEP TP BEGO.PANTES GK LAKU.SI AHOK CINA BAU TAI.MAKAN BUBUR ENCER.AHOK FAHAM KOMUNIS.MENISTA ISLAM & KRISTEN
HS	"Dan ajeng pasti paham si Babi Ahok klo bicara santun, BANGSAT, TAIK, ANJING, SETAN LO, dngn intonasi yg familiar tuntuna"
HS	"Itu dia, BUNUH AJA YG DIDEPAN MATA, DIA MAFIA KORUPTOR NYA, PENISTA AGAMA PULA, PANGGILAN POPULAR NYA BABI AHOK"
HS	Gimana dgn Sumber waras.. Trans Jakarta ko jokowi diem ajah.... Harusnya si kutil babi ahok di ganyang
HS	Muka Si BABi Ahok Tuh Yg Mirip SERBET Lantai....@basuki_btp...
HS	"Betul bang hancurkan merka bang, musnahkan china babi dibumi pertiwi indonesia, berkedok reklamasi itu ahok"
HS	"Sapa Yg bilang Ahok anti korupsi!?, klo grombolannyA NGOMONG gtu wajar, AHOK ITU MAFIA KORUPTOR SANG PENISTA AGAMA YG DILINDUNGI ISTANA PKI"
HS	"Gw juga ngimpi SENTILIN BIJI BABI AHOK, pcetar Pcetar, langsung kejang2 die, ngadu ke Jkw, Jkw: makanye sunat dulu, bru NGOMONG Almaidah."
HS	Mudah2an gw ketemu sama SI BABI IWAN BOPENG DI TPS nya anjing Ahok
